DateTime,MV Ratio,Price
2021-09-06T00:00:00.000Z,2.76,3922.34
2021-09-07T00:00:00.000Z,2.74,3559.01
2021-09-08T00:00:00.000Z,2.39,3389.4
2021-09-09T00:00:00.000Z,2.43,3481.71
2021-09-10T00:00:00.000Z,2.38,3331.5
2021-09-11T00:00:00.000Z,2.22,3274.58
2021-09-12T00:00:00.000Z,2.26,3351.91
2021-09-13T00:00:00.000Z,2.36,3275.17
2021-09-14T00:00:00.000Z,2.28,3354.85
2021-09-15T00:00:00.000Z,2.36,3489.78
2021-09-16T00:00:00.000Z,2.47,3579.2
2021-09-17T00:00:00.000Z,2.44,3474.03
2021-09-18T00:00:00.000Z,2.32,3456.12
2021-09-19T00:00:00.000Z,2.33,3369.21
2021-09-20T00:00:00.000Z,2.28,3135.45
2021-09-21T00:00:00.000Z,2.04,2890.64
2021-09-22T00:00:00.000Z,1.89,2914.51
2021-09-23T00:00:00.000Z,2.12,3107.27
2021-09-24T00:00:00.000Z,2.19,2953
2021-09-25T00:00:00.000Z,2.03,2887.17
2021-09-26T00:00:00.000Z,2.01,2929.57
2021-09-27T00:00:00.000Z,2.09,3045.94
2021-09-28T00:00:00.000Z,2.01,2880.84
2021-09-29T00:00:00.000Z,1.92,2866.88
2021-09-30T00:00:00.000Z,1.96,2943.53
2021-10-01T00:00:00.000Z,2.07,3151.66
2021-10-02T00:00:00.000Z,2.26,3364.81
2021-10-03T00:00:00.000Z,2.32,3416.7
2021-10-04T00:00:00.000Z,2.34,3359.58
2021-10-05T00:00:00.000Z,2.3,3456.34
2021-10-06T00:00:00.000Z,2.38,3485.92
2021-10-07T00:00:00.000Z,2.42,3518.87
2021-10-08T00:00:00.000Z,2.41,3602.73
2021-10-09T00:00:00.000Z,2.38,3586.57
2021-10-10T00:00:00.000Z,2.4,3507.33
2021-10-11T00:00:00.000Z,2.29,3498.55
2021-10-12T00:00:00.000Z,2.35,3476.55
2021-10-13T00:00:00.000Z,2.32,3513.34
2021-10-14T00:00:00.000Z,2.36,3707.87
2021-10-15T00:00:00.000Z,2.47,3818.66
2021-10-16T00:00:00.000Z,2.52,3886.23
2021-10-17T00:00:00.000Z,2.49,3784.72
2021-10-18T00:00:00.000Z,2.48,3785.9
2021-10-19T00:00:00.000Z,2.41,3811.07
2021-10-20T00:00:00.000Z,2.48,3999.35
2021-10-21T00:00:00.000Z,2.63,4194.23
2021-10-22T00:00:00.000Z,2.56,4030.29
2021-10-23T00:00:00.000Z,2.5,4054.8
2021-10-24T00:00:00.000Z,2.61,4074.54
2021-10-25T00:00:00.000Z,2.55,4152.63
2021-10-26T00:00:00.000Z,2.62,4194.8
2021-10-27T00:00:00.000Z,2.55,4115.31
2021-10-28T00:00:00.000Z,2.42,4095.75
2021-10-29T00:00:00.000Z,2.6,4364.17
2021-10-30T00:00:00.000Z,2.66,4337.56
2021-10-31T00:00:00.000Z,2.6,4283.13
2021-11-01T00:00:00.000Z,2.57,4268.51
2021-11-02T00:00:00.000Z,2.58,4445.61
2021-11-03T00:00:00.000Z,2.71,4563.38
2021-11-04T00:00:00.000Z,2.71,4516
2021-11-05T00:00:00.000Z,2.67,4510.03
2021-11-06T00:00:00.000Z,2.63,4431.46
2021-11-07T00:00:00.000Z,2.64,4572.86
2021-11-08T00:00:00.000Z,2.69,4720.29
2021-11-09T00:00:00.000Z,2.78,4775.56
2021-11-10T00:00:00.000Z,2.73,4677.08
2021-11-11T00:00:00.000Z,2.66,4680.32
2021-11-12T00:00:00.000Z,2.7,4659.09
2021-11-13T00:00:00.000Z,2.66,4646.53
2021-11-14T00:00:00.000Z,2.64,4605.94
2021-11-15T00:00:00.000Z,2.51,4656.09
2021-11-16T00:00:00.000Z,2.47,4341.94
2021-11-17T00:00:00.000Z,2.29,4185.79
2021-11-18T00:00:00.000Z,2.32,4153.43
2021-11-19T00:00:00.000Z,2.15,4144.88
2021-11-20T00:00:00.000Z,2.31,4323.33
2021-11-21T00:00:00.000Z,2.37,4338.13
2021-11-22T00:00:00.000Z,2.31,4171.81
2021-11-23T00:00:00.000Z,2.18,4226.3
2021-11-24T00:00:00.000Z,2.32,4271.35
2021-11-25T00:00:00.000Z,2.27,4401.99
2021-11-26T00:00:00.000Z,2.39,4239.07
2021-11-27T00:00:00.000Z,2.15,4109.41
2021-11-28T00:00:00.000Z,2.16,4134.25
2021-11-29T00:00:00.000Z,2.27,4372.56
2021-11-30T00:00:00.000Z,2.34,4554.27
2021-12-01T00:00:00.000Z,2.43,4654.8
2021-12-02T00:00:00.000Z,2.4,4536.16
2021-12-03T00:00:00.000Z,2.36,4374.3
2021-12-04T00:00:00.000Z,2.22,3965.26
2021-12-05T00:00:00.000Z,2.15,4147.5
2021-12-06T00:00:00.000Z,2.2,4149.85
2021-12-07T00:00:00.000Z,2.27,4346.08
2021-12-08T00:00:00.000Z,2.24,4342.58
2021-12-09T00:00:00.000Z,2.3,4283.6
2021-12-10T00:00:00.000Z,2.16,4059.81
2021-12-11T00:00:00.000Z,2.04,3967.42
2021-12-12T00:00:00.000Z,2.12,4084.83
2021-12-13T00:00:00.000Z,2.15,3908.8
2021-12-14T00:00:00.000Z,1.97,3785.22
2021-12-15T00:00:00.000Z,2.01,3873.3
2021-12-16T00:00:00.000Z,2.09,4033.59
2021-12-17T00:00:00.000Z,2.07,3848.18
2021-12-18T00:00:00.000Z,2.02,3883.93
2021-12-19T00:00:00.000Z,2.06,3960.15
2021-12-20T00:00:00.000Z,2.04,3869.35
2021-12-21T00:00:00.000Z,2.05,3987.67
2021-12-22T00:00:00.000Z,2.1,4007.93
2021-12-23T00:00:00.000Z,2.07,4025.81
2021-12-24T00:00:00.000Z,2.13,4076.1
2021-12-25T00:00:00.000Z,2.09,4082.56
2021-12-26T00:00:00.000Z,2.12,4057.3
2021-12-27T00:00:00.000Z,2.1,4079.46
2021-12-28T00:00:00.000Z,2.09,3899.75
2021-12-29T00:00:00.000Z,1.97,3716.1
2021-12-30T00:00:00.000Z,1.87,3678.96
2021-12-31T00:00:00.000Z,1.91,3718.08
2022-01-01T00:00:00.000Z,1.9,3726.11
2022-01-02T00:00:00.000Z,1.95,3786.47
2022-01-03T00:00:00.000Z,1.97,3766.67
2022-01-04T00:00:00.000Z,1.94,3803.12
2022-01-05T00:00:00.000Z,1.96,3636.21
2022-01-06T00:00:00.000Z,1.84,3424.71
2022-01-07T00:00:00.000Z,1.78,3248.27
2022-01-08T00:00:00.000Z,1.67,3123.79
2022-01-09T00:00:00.000Z,1.62,3135.08
2022-01-10T00:00:00.000Z,1.65,3054.93
2022-01-11T00:00:00.000Z,1.62,3159.24
2022-01-12T00:00:00.000Z,1.7,3311.69
2022-01-13T00:00:00.000Z,1.77,3323.65
2022-01-14T00:00:00.000Z,1.71,3267.65
2022-01-15T00:00:00.000Z,1.74,3317.58
2022-01-16T00:00:00.000Z,1.75,3334.08
2022-01-17T00:00:00.000Z,1.77,3250.89
2022-01-18T00:00:00.000Z,1.69,3164.83
2022-01-19T00:00:00.000Z,1.67,3111.62
2022-01-20T00:00:00.000Z,1.64,3130.01
2022-01-21T00:00:00.000Z,1.61,2753.46
2022-01-22T00:00:00.000Z,1.38,2466.19
2022-01-23T00:00:00.000Z,1.3,2461.14
2022-01-24T00:00:00.000Z,1.38,2351.22
2022-01-25T00:00:00.000Z,1.34,2430
2022-01-26T00:00:00.000Z,1.36,2563.07
2022-01-27T00:00:00.000Z,1.36,2418.77
2022-01-28T00:00:00.000Z,1.34,2459.32
2022-01-29T00:00:00.000Z,1.42,2579.92
2022-01-30T00:00:00.000Z,1.45,2592.2
2022-01-31T00:00:00.000Z,1.45,2593.47
2022-02-01T00:00:00.000Z,1.5,2745.52
2022-02-02T00:00:00.000Z,1.56,2713.23
2022-02-03T00:00:00.000Z,1.5,2651.44
2022-02-04T00:00:00.000Z,1.49,2835.95
2022-02-05T00:00:00.000Z,1.67,3012.59
2022-02-06T00:00:00.000Z,1.69,3014.13
2022-02-07T00:00:00.000Z,1.71,3094.27
2022-02-08T00:00:00.000Z,1.76,3131.09
2022-02-09T00:00:00.000Z,1.75,3165.28
2022-02-10T00:00:00.000Z,1.81,3171.43
2022-02-11T00:00:00.000Z,1.72,3010.12
2022-02-12T00:00:00.000Z,1.64,2923.04
2022-02-13T00:00:00.000Z,1.63,2896.82
2022-02-14T00:00:00.000Z,1.62,2899.11
2022-02-15T00:00:00.000Z,1.64,3055.44
2022-02-16T00:00:00.000Z,1.77,3117.41
2022-02-17T00:00:00.000Z,1.75,3008.27
2022-02-18T00:00:00.000Z,1.61,2849.44
2022-02-19T00:00:00.000Z,1.56,2765.59
2022-02-20T00:00:00.000Z,1.55,2670.97
2022-02-21T00:00:00.000Z,1.47,2660.51
2022-02-22T00:00:00.000Z,1.44,2584.4
2022-02-23T00:00:00.000Z,1.48,2666.61
2022-02-24T00:00:00.000Z,1.46,2505.15
2022-02-25T00:00:00.000Z,1.46,2705.1
2022-02-26T00:00:00.000Z,1.56,2801.58
2022-02-27T00:00:00.000Z,1.57,2698.13
2022-02-28T00:00:00.000Z,1.48,2758.42
2022-03-01T00:00:00.000Z,1.64,2948.48
2022-03-02T00:00:00.000Z,1.67,2976.05
2022-03-03T00:00:00.000Z,1.65,2880.95
2022-03-04T00:00:00.000Z,1.59,2706.31
2022-03-05T00:00:00.000Z,1.47,2637.16
2022-03-06T00:00:00.000Z,1.49,2612.85
2022-03-07T00:00:00.000Z,1.43,2548.44
2022-03-08T00:00:00.000Z,1.4,2555.04
2022-03-09T00:00:00.000Z,1.45,2669.79
2022-03-10T00:00:00.000Z,1.53,2649.69
2022-03-11T00:00:00.000Z,1.47,2597.81
2022-03-12T00:00:00.000Z,1.44,2584.17
2022-03-13T00:00:00.000Z,1.45,2550.24
2022-03-13T00:00:00.000Z,1.45,2550.24
2022-03-14T00:00:00.000Z,1.42,2556.01
2022-03-15T00:00:00.000Z,1.45,2590.4
2022-03-16T00:00:00.000Z,1.47,2697.54
2022-03-17T00:00:00.000Z,1.55,2792.8
2022-03-18T00:00:00.000Z,1.58,2874.82
2022-03-19T00:00:00.000Z,1.65,2945.16
2022-03-20T00:00:00.000Z,1.65,2892.03
2022-03-21T00:00:00.000Z,1.6,2897.56
2022-03-22T00:00:00.000Z,1.62,2969.05
2022-03-23T00:00:00.000Z,1.66,2982.68
2022-03-24T00:00:00.000Z,1.69,3066.85
2022-03-25T00:00:00.000Z,1.73,3137.42
2022-03-26T00:00:00.000Z,1.73,3120.13
2022-03-27T00:00:00.000Z,1.75,3213.68
2022-03-28T00:00:00.000Z,1.82,3355.22
2022-03-29T00:00:00.000Z,1.84,3406.89
2022-03-30T00:00:00.000Z,1.88,3392.42
2022-03-31T00:00:00.000Z,1.86,3353.79
2022-04-01T00:00:00.000Z,1.8,3347.9
2022-04-02T00:00:00.000Z,1.89,3483.4
2022-04-03T00:00:00.000Z,1.88,3497.5
2022-04-04T00:00:00.000Z,1.92,3477.68
2022-04-05T00:00:00.000Z,1.92,3475.29
2022-04-06T00:00:00.000Z,1.87,3285.03
2022-04-07T00:00:00.000Z,1.73,3206.54
2022-04-08T00:00:00.000Z,1.76,3243.83
2022-04-09T00:00:00.000Z,1.74,3225.97
2022-04-10T00:00:00.000Z,1.78,3250.43
2022-04-11T00:00:00.000Z,1.75,3082.72
2022-04-12T00:00:00.000Z,1.63,3019.05
2022-04-13T00:00:00.000Z,1.65,3063.58
2022-04-14T00:00:00.000Z,1.69,3060.56
2022-04-15T00:00:00.000Z,1.64,3026.36
2022-04-16T00:00:00.000Z,1.65,3048.87
2022-04-17T00:00:00.000Z,1.66,3032.42
2022-04-18T00:00:00.000Z,1.62,2976.94
2022-04-19T00:00:00.000Z,1.66,3081.19
2022-04-20T00:00:00.000Z,1.67,3101.85
2022-04-21T00:00:00.000Z,1.66,3061.32
2022-04-22T00:00:00.000Z,1.61,2983.48
2022-04-23T00:00:00.000Z,1.6,2948.37
2022-04-24T00:00:00.000Z,1.58,2940.26
2022-04-25T00:00:00.000Z,1.58,2912.37
2022-04-26T00:00:00.000Z,1.62,2902.92
2022-04-27T00:00:00.000Z,1.52,2857.48
2022-04-28T00:00:00.000Z,1.56,2917.46
2022-04-29T00:00:00.000Z,1.59,2861.08
2022-04-30T00:00:00.000Z,1.53,2779.66
2022-05-01T00:00:00.000Z,1.49,2782.97
2022-05-02T00:00:00.000Z,1.54,2830.04
2022-05-03T00:00:00.000Z,1.55,2807.91
2022-05-04T00:00:00.000Z,1.51,2869.3
2022-05-05T00:00:00.000Z,1.59,2822.57
2022-05-06T00:00:00.000Z,1.49,2695.53
2022-05-07T00:00:00.000Z,1.47,2646.61
2022-05-08T00:00:00.000Z,1.44,2563.88
2022-05-09T00:00:00.000Z,1.37,2376.94
2022-05-10T00:00:00.000Z,1.23,2328.85
2022-05-11T00:00:00.000Z,1.3,2227.03
2022-05-12T00:00:00.000Z,1.17,1947.42
2022-05-13T00:00:00.000Z,1.11,2039.86
2022-05-14T00:00:00.000Z,1.14,2006.93
2022-05-15T00:00:00.000Z,1.17,2079.59
2022-05-16T00:00:00.000Z,1.22,2060.52
2022-05-17T00:00:00.000Z,1.15,2062.95
2022-05-18T00:00:00.000Z,1.19,2007.2
2022-05-19T00:00:00.000Z,1.09,1969.92
2022-05-20T00:00:00.000Z,1.15,1991.21
2022-05-21T00:00:00.000Z,1.12,1961.83
2022-05-22T00:00:00.000Z,1.13,2008.67
2022-05-23T00:00:00.000Z,1.17,2020.86
2022-05-24T00:00:00.000Z,1.13,1950.8
2022-05-25T00:00:00.000Z,1.13,1976.53
2022-05-26T00:00:00.000Z,1.12,1852.37
2022-05-27T00:00:00.000Z,1.04,1763.66
2022-05-28T00:00:00.000Z,0.993065,1764.17
2022-05-29T00:00:00.000Z,1.04,1793.84
2022-05-30T00:00:00.000Z,1.05,1906.92
2022-05-31T00:00:00.000Z,1.15,1970.1
2022-06-01T00:00:00.000Z,1.12,1867.95
2022-06-02T00:00:00.000Z,1.06,1816.95
2022-06-03T00:00:00.000Z,1.06,1789.75
2022-06-04T00:00:00.000Z,1.03,1780.88
2022-06-05T00:00:00.000Z,1.05,1800.1
2022-06-06T00:00:00.000Z,1.05,1860.84
2022-06-07T00:00:00.000Z,1.08,1798.8
2022-06-08T00:00:00.000Z,1.06,1800.96
2022-06-09T00:00:00.000Z,1.04,1804.05
2022-06-10T00:00:00.000Z,1.04,1728.72
2022-06-11T00:00:00.000Z,0.974562,1590.38
2022-06-12T00:00:00.000Z,0.900652,1485.52
2022-06-13T00:00:00.000Z,0.867382,1309.21
2022-06-14T00:00:00.000Z,0.725777,1169.76
2022-06-15T00:00:00.000Z,0.737496,1129.07
2022-06-16T00:00:00.000Z,0.750687,1153.42
2022-06-17T00:00:00.000Z,0.655945,1083.31
2022-06-18T00:00:00.000Z,0.672067,989.85
2022-06-19T00:00:00.000Z,0.616607,1045.29
2022-06-20T00:00:00.000Z,0.699023,1109.3
2022-06-21T00:00:00.000Z,0.703736,1149.97
2022-06-22T00:00:00.000Z,0.700398,1084.43
2022-06-23T00:00:00.000Z,0.656647,1098.3
2022-06-24T00:00:00.000Z,0.715774,1187.79
2022-06-25T00:00:00.000Z,0.769177,1217.01
2022-06-26T00:00:00.000Z,0.77871,1236.97
2022-06-27T00:00:00.000Z,0.752373,1205.58
2022-06-28T00:00:00.000Z,0.74901,1185.23
2022-06-29T00:00:00.000Z,0.716706,1120.5
2022-06-30T00:00:00.000Z,0.692792,1052.19
2022-07-01T00:00:00.000Z,0.667849,1070.54
2022-07-02T00:00:00.000Z,0.675869,1052.14
2022-07-03T00:00:00.000Z,0.67644,1062.9
2022-07-04T00:00:00.000Z,0.680853,1101.69
2022-07-05T00:00:00.000Z,0.731419,1123.55
2022-07-06T00:00:00.000Z,0.719473,1156.38
2022-07-07T00:00:00.000Z,0.751664,1207.96
2022-07-08T00:00:00.000Z,0.784436,1233.6
2022-07-09T00:00:00.000Z,0.780153,1218.37
2022-07-10T00:00:00.000Z,0.769633,1186.28
2022-07-11T00:00:00.000Z,0.7398,1127.76
2022-07-12T00:00:00.000Z,0.69563,1064.83
2022-07-13T00:00:00.000Z,0.660378,1063.52
2022-07-14T00:00:00.000Z,0.706655,1141.97
2022-07-15T00:00:00.000Z,0.756738,1233.22
2022-07-16T00:00:00.000Z,0.783743,1295.84
2022-07-17T00:00:00.000Z,0.860299,1352.98
2022-07-18T00:00:00.000Z,0.852288,1464.78
2022-07-19T00:00:00.000Z,0.992658,1559.16
2022-07-20T00:00:00.000Z,0.974349,1553.91
2022-07-21T00:00:00.000Z,0.972593,1535.37
2022-07-22T00:00:00.000Z,1,1581.49
2022-07-23T00:00:00.000Z,0.977118,1542.94
2022-07-24T00:00:00.000Z,0.98688,1605.41
2022-07-25T00:00:00.000Z,1.02,1522.82
2022-07-26T00:00:00.000Z,0.922758,1405.65
2022-07-27T00:00:00.000Z,0.914527,1532.87
2022-07-28T00:00:00.000Z,1.04,1691.19
2022-07-29T00:00:00.000Z,1.09,1711.49
2022-07-30T00:00:00.000Z,1.1,1709.63
2022-07-31T00:00:00.000Z,1.07,1709.97
2022-08-01T00:00:00.000Z,1.06,1656.01
2022-08-02T00:00:00.000Z,1.03,1619.68
2022-08-03T00:00:00.000Z,1.04,1636.93
2022-08-04T00:00:00.000Z,1.03,1621.98
2022-08-05T00:00:00.000Z,1.02,1673.27
2022-08-06T00:00:00.000Z,1.09,1718.36
2022-08-07T00:00:00.000Z,1.07,1699.18
2022-08-08T00:00:00.000Z,1.07,1755.16
2022-08-09T00:00:00.000Z,1.12,1730.26
2022-08-10T00:00:00.000Z,1.07,1771.43
2022-08-11T00:00:00.000Z,1.16,1896.27
2022-08-12T00:00:00.000Z,1.18,1910.19
2022-08-13T00:00:00.000Z,1.23,1983.89
2022-08-14T00:00:00.000Z,1.24,1968.62
2022-08-15T00:00:00.000Z,1.21,1940.98
2022-08-16T00:00:00.000Z,1.19,1884.4
2022-08-17T00:00:00.000Z,1.17,1887.4
2022-08-18T00:00:00.000Z,1.15,1851.93
2022-08-19T00:00:00.000Z,1.16,1725.62
2022-08-20T00:00:00.000Z,1.01,1590.69
2022-08-21T00:00:00.000Z,0.987296,1604.29
2022-08-22T00:00:00.000Z,1.02,1579.31
2022-08-23T00:00:00.000Z,1.01,1618.15
2022-08-24T00:00:00.000Z,1.04,1649.74
2022-08-25T00:00:00.000Z,1.04,1687.97
2022-08-26T00:00:00.000Z,1.06,1596.38
2022-08-27T00:00:00.000Z,0.9464,1483.71
2022-08-28T00:00:00.000Z,0.938453,1467.18
2022-08-29T00:00:00.000Z,0.902821,1491.09
2022-08-30T00:00:00.000Z,0.97621,1540.23
2022-08-31T00:00:00.000Z,0.962889,1571.72
2022-09-01T00:00:00.000Z,0.980574,1556.11
2022-09-02T00:00:00.000Z,1.01,1598.09
2022-09-03T00:00:00.000Z,0.997003,1558.66
2022-09-04T00:00:00.000Z,0.984961,1561.85
2022-09-05T00:00:00.000Z,1,1593.29
2022-09-06T00:00:00.000Z,1.03,1621.25
2022-09-07T00:00:00.000Z,0.992415,1573.7
2022-09-08T00:00:00.000Z,1.03,1629.57
2022-09-09T00:00:00.000Z,1.04,1687.63
2022-09-10T00:00:00.000Z,1.09,1748.54
2022-09-11T00:00:00.000Z,1.13,1755.88
2022-09-12T00:00:00.000Z,1.12,1738.22
2022-09-13T00:00:00.000Z,1.08,1658.84
2022-09-14T00:00:00.000Z,0.995769,1601.76
2022-09-15T00:00:00.000Z,1.04,1556.71
2022-09-16T00:00:00.000Z,0.935202,1445.83
2022-09-17T00:00:00.000Z,0.910511,1442.7
2022-09-18T00:00:00.000Z,0.936421,1398.17
2022-09-19T00:00:00.000Z,0.852271,1337.04
2022-09-20T00:00:00.000Z,0.881651,1348.79
2022-09-21T00:00:00.000Z,0.847695,1310.19
2022-09-22T00:00:00.000Z,0.803567,1290.1
2022-09-23T00:00:00.000Z,0.854571,1310.9
2022-09-24T00:00:00.000Z,0.853883,1327.96
2022-09-25T00:00:00.000Z,0.84704,1303.91
2022-09-26T00:00:00.000Z,0.832521,1310.1
2022-09-27T00:00:00.000Z,0.859408,1352.42
2022-09-28T00:00:00.000Z,0.857697,1306.6
2022-09-29T00:00:00.000Z,0.862724,1320.09
2022-09-30T00:00:00.000Z,0.860551,1344.58
2022-10-01T00:00:00.000Z,0.856252,1318.52
2022-10-02T00:00:00.000Z,0.845083,1294.85
2022-10-03T00:00:00.000Z,0.824212,1297.61
2022-10-04T00:00:00.000Z,0.854011,1344.55
2022-10-05T00:00:00.000Z,0.879887,1340.72
2022-10-06T00:00:00.000Z,0.873209,1365.41
2022-10-07T00:00:00.000Z,0.872774,1339.74
2022-10-08T00:00:00.000Z,0.856923,1320.65
2022-10-09T00:00:00.000Z,0.851292,1318.22
2022-10-10T00:00:00.000Z,0.855478,1313.95
2022-10-11T00:00:00.000Z,0.835669,1282.95
2022-10-12T00:00:00.000Z,0.828734,1290.62
2022-10-13T00:00:00.000Z,0.83907,1250.35
2022-10-14T00:00:00.000Z,0.835412,1313.61
2022-10-15T00:00:00.000Z,0.841726,1282.91
2022-10-16T00:00:00.000Z,0.827738,1295.01
2022-10-17T00:00:00.000Z,0.848206,1317.25
2022-10-18T00:00:00.000Z,0.865861,1314.26
2022-10-19T00:00:00.000Z,0.852118,1296.92
2022-10-20T00:00:00.000Z,0.834835,1291.21
2022-10-21T00:00:00.000Z,0.833845,1280.85
2022-10-22T00:00:00.000Z,0.845492,1307.01
2022-10-23T00:00:00.000Z,0.854606,1335.45
2022-10-24T00:00:00.000Z,0.88762,1347.46
2022-10-25T00:00:00.000Z,0.873271,1429.72
2022-10-26T00:00:00.000Z,0.949769,1526.49
2022-10-27T00:00:00.000Z,1.02,1541.67
2022-10-28T00:00:00.000Z,0.983088,1529.4
2022-10-29T00:00:00.000Z,1.01,1605.94
2022-10-30T00:00:00.000Z,1.05,1608.75
2022-10-31T00:00:00.000Z,1.03,1591.75
2022-11-01T00:00:00.000Z,1.02,1587.64
2022-11-02T00:00:00.000Z,1.02,1561.33
2022-11-03T00:00:00.000Z,0.984858,1536.96
2022-11-04T00:00:00.000Z,0.991037,1599.9
2022-11-05T00:00:00.000Z,1.06,1643.77
2022-11-06T00:00:00.000Z,1.05,1602.13
2022-11-07T00:00:00.000Z,1.02,1577.67
2022-11-08T00:00:00.000Z,1.02,1415.02
2022-11-09T00:00:00.000Z,0.86991,1209.17
2022-11-10T00:00:00.000Z,0.716045,1218.91
2022-11-11T00:00:00.000Z,0.852941,1253.47
2022-11-12T00:00:00.000Z,0.850285,1262.66
2022-11-13T00:00:00.000Z,0.82393,1236.2
2022-11-14T00:00:00.000Z,0.804573,1229.82
2022-11-15T00:00:00.000Z,0.818043,1260.68
2022-11-16T00:00:00.000Z,0.82715,1226.28
2022-11-17T00:00:00.000Z,0.805736,1204.47
2022-11-18T00:00:00.000Z,0.796505,1214.9
2022-11-19T00:00:00.000Z,0.804549,1214.03
2022-11-20T00:00:00.000Z,0.808284,1177.94
2022-11-21T00:00:00.000Z,0.758502,1112.16
2022-11-22T00:00:00.000Z,0.739516,1107.52
2022-11-23T00:00:00.000Z,0.75786,1157.72
2022-11-24T00:00:00.000Z,0.791763,1197.47
2022-11-25T00:00:00.000Z,0.805457,1188.07
2022-11-26T00:00:00.000Z,0.802012,1214.71
2022-11-27T00:00:00.000Z,0.806595,1205.75
2022-11-28T00:00:00.000Z,0.801441,1174.47
2022-11-29T00:00:00.000Z,0.784355,1191.86
2022-11-30T00:00:00.000Z,0.815839,1260.78
2022-12-01T00:00:00.000Z,0.870857,1281.51
2022-12-02T00:00:00.000Z,0.855963,1281.39
2022-12-03T00:00:00.000Z,0.867573,1272.12
2022-12-04T00:00:00.000Z,0.833656,1263.44
2022-12-05T00:00:00.000Z,0.86011,1276.41
2022-12-06T00:00:00.000Z,0.846773,1258.38
2022-12-07T00:00:00.000Z,0.852811,1246.91
2022-12-08T00:00:00.000Z,0.827289,1256.82
2022-12-09T00:00:00.000Z,0.859707,1275.89
2022-12-10T00:00:00.000Z,0.848538,1271.41
2022-12-11T00:00:00.000Z,0.848796,1270.68
2022-12-12T00:00:00.000Z,0.849019,1259.76
2022-12-13T00:00:00.000Z,0.857123,1301.44
2022-12-14T00:00:00.000Z,0.886538,1326.43
2022-12-15T00:00:00.000Z,0.879205,1285.74
2022-12-16T00:00:00.000Z,0.850198,1218.78
2022-12-17T00:00:00.000Z,0.784853,1175.93
2022-12-18T00:00:00.000Z,0.800994,1184.71
2022-12-19T00:00:00.000Z,0.799641,1173.46
2022-12-20T00:00:00.000Z,0.788094,1195.83
2022-12-21T00:00:00.000Z,0.822638,1212.43
2022-12-22T00:00:00.000Z,0.819886,1207.11
2022-12-23T00:00:00.000Z,0.823315,1221.07
2022-12-24T00:00:00.000Z,0.825245,1220.24
2022-12-25T00:00:00.000Z,0.825815,1211.66
2022-12-26T00:00:00.000Z,0.824494,1221.27
2022-12-27T00:00:00.000Z,0.829409,1217.76
2022-12-28T00:00:00.000Z,0.819922,1198.51
2022-12-29T00:00:00.000Z,0.804455,1195.87
2022-12-30T00:00:00.000Z,0.813457,1191.88
2022-12-31T00:00:00.000Z,0.814483,1199.33
2023-01-01T00:00:00.000Z,0.812917,1197.3
2023-01-02T00:00:00.000Z,0.815765,1207.38
2023-01-03T00:00:00.000Z,0.825212,1212.21
2023-01-04T00:00:00.000Z,0.825119,1239.72
2023-01-05T00:00:00.000Z,0.853424,1250.77
2023-01-06T00:00:00.000Z,0.849654,1255.75
2023-01-07T00:00:00.000Z,0.862733,1265.78
2023-01-08T00:00:00.000Z,0.859218,1275.3
2023-01-09T00:00:00.000Z,0.872604,1314.59
2023-01-10T00:00:00.000Z,0.897935,1331.63
2023-01-11T00:00:00.000Z,0.90732,1357.13
2023-01-12T00:00:00.000Z,0.943137,1402.2
2023-01-13T00:00:00.000Z,0.960839,1432.64
2023-01-14T00:00:00.000Z,0.983519,1525.17
2023-01-15T00:00:00.000Z,1.05,1541.57
2023-01-16T00:00:00.000Z,1.05,1562.22
2023-01-17T00:00:00.000Z,1.06,1574.69
2023-01-18T00:00:00.000Z,1.06,1556.18
2023-01-19T00:00:00.000Z,1.02,1536.24
2023-01-20T00:00:00.000Z,1.04,1602.41
2023-01-21T00:00:00.000Z,1.12,1650.4
2023-01-22T00:00:00.000Z,1.09,1635.12
2023-01-23T00:00:00.000Z,1.09,1619.65
2023-01-24T00:00:00.000Z,1.09,1589.32
2023-01-25T00:00:00.000Z,1.04,1578.87
2023-01-26T00:00:00.000Z,1.08,1605.81
2023-01-27T00:00:00.000Z,1.07,1587.54
2023-01-28T00:00:00.000Z,1.07,1582.65
2023-01-29T00:00:00.000Z,1.05,1612.68
2023-01-30T00:00:00.000Z,1.1,1593.35
2023-01-31T00:00:00.000Z,1.05,1582.9
2023-02-01T00:00:00.000Z,1.06,1602.88
2023-02-02T00:00:00.000Z,1.1,1671.28
2023-02-03T00:00:00.000Z,1.1,1651.97
2023-02-04T00:00:00.000Z,1.11,1670.52
2023-02-05T00:00:00.000Z,1.11,1642.5
2023-02-06T00:00:00.000Z,1.09,1632.6
2023-02-07T00:00:00.000Z,1.08,1645.38
2023-02-08T00:00:00.000Z,1.11,1664.37
2023-02-09T00:00:00.000Z,1.1,1591.66
2023-02-10T00:00:00.000Z,1.03,1525.45
2023-02-11T00:00:00.000Z,1.01,1525.74
2023-02-12T00:00:00.000Z,1.02,1521.59
2023-02-13T00:00:00.000Z,1.01,1495.21
2023-02-14T00:00:00.000Z,1,1530.54
2023-02-15T00:00:00.000Z,1.03,1610.86
2023-02-16T00:00:00.000Z,1.11,1687.82
2023-02-17T00:00:00.000Z,1.09,1676.93
