time,avg_txn_size,avg_txn_fee
2024-06-26 00:00:00.000 UTC,89545.2815913233,2.6715698495050653
2024-05-02 00:00:00.000 UTC,76968.39417030034,3.689495560931141
2024-12-03 00:00:00.000 UTC,183773.87074530352,3.361477622891719
2024-04-25 00:00:00.000 UTC,75494.41029237602,12.981166600265437
2024-01-05 00:00:00.000 UTC,81886.3652450278,12.175198600098287
2024-03-23 00:00:00.000 UTC,141823.15345597663,4.861097263088991
2024-07-14 00:00:00.000 UTC,55915.28910422518,1.3541346413738453
2024-07-22 00:00:00.000 UTC,66855.58329949183,1.1240025460843837
2023-12-31 00:00:00.000 UTC,33494.86776108508,20.586821059126976
2024-03-05 00:00:00.000 UTC,261816.36577084125,16.110796939458595
2024-05-11 00:00:00.000 UTC,36785.85352147923,3.119326499379326
2024-07-19 00:00:00.000 UTC,98878.65217397801,1.554961608465154
2024-06-20 00:00:00.000 UTC,77013.86826232423,3.9335102553759502
2024-10-05 00:00:00.000 UTC,34552.06457619034,0.9911007398484858
2024-09-10 00:00:00.000 UTC,139740.63460936458,0.6993853767093534
2024-01-14 00:00:00.000 UTC,36597.538187016304,15.848600138387223
2024-05-24 00:00:00.000 UTC,59192.715765385656,2.1408803648473267
2024-03-18 00:00:00.000 UTC,156704.76921455623,6.820814296283756
2023-12-18 00:00:00.000 UTC,49227.697003450696,25.259221090118977
2024-10-02 00:00:00.000 UTC,82363.11868325784,0.7125071179020545
2024-04-22 00:00:00.000 UTC,68294.90804309609,24.961908001235184
2024-11-30 00:00:00.000 UTC,71208.57368099986,1.5269418829666128
2024-01-19 00:00:00.000 UTC,84631.4490502836,7.547367337790067
2024-08-10 00:00:00.000 UTC,58270.16037372189,0.7482158634959076
2024-06-25 00:00:00.000 UTC,71318.96391505557,2.5037938723021114
2024-10-08 00:00:00.000 UTC,92726.33735949705,1.457948207992508
2024-09-06 00:00:00.000 UTC,75367.82922688323,0.6317691567657153
2024-09-11 00:00:00.000 UTC,172638.47578606557,0.9192805921210055
2024-09-24 00:00:00.000 UTC,99771.59910765977,0.8322360097164214
2024-02-04 00:00:00.000 UTC,69427.90687787013,12.567932632895193
2024-09-09 00:00:00.000 UTC,87656.99860194694,0.6717243981498044
2024-02-29 00:00:00.000 UTC,207130.05006847918,11.482150902006175
2024-05-29 00:00:00.000 UTC,67255.8363182426,3.647874130778163
2024-08-28 00:00:00.000 UTC,80768.04299189492,0.623893557160788
2024-11-12 00:00:00.000 UTC,242074.91213037126,3.4964257753552936
2024-10-11 00:00:00.000 UTC,62128.16097999668,4.336499737662759
2024-11-07 00:00:00.000 UTC,122969.18561859574,0.9056886855821276
2024-04-28 00:00:00.000 UTC,73722.5078824091,6.955636473355471
2024-01-15 00:00:00.000 UTC,73846.4010551207,12.257382058505272
2024-06-30 00:00:00.000 UTC,45440.419394956734,1.6340549955188022
2024-12-09 00:00:00.000 UTC,235931.9064620491,3.9012774047011782
2024-12-15 00:00:00.000 UTC,117936.11577591173,2.589989292697676
2024-01-29 00:00:00.000 UTC,67552.02062450214,4.115922970292466
2024-03-27 00:00:00.000 UTC,193496.56048096734,5.951408238102087
2024-05-15 00:00:00.000 UTC,108032.70845970583,2.9385537374788093
2024-06-23 00:00:00.000 UTC,46190.74488493834,1.9406362791507272
2024-05-16 00:00:00.000 UTC,122092.19112440705,3.133999529756323
2024-08-29 00:00:00.000 UTC,88449.11082180406,0.9336338900590082
2024-01-28 00:00:00.000 UTC,30092.41916298569,3.6934711367922004
2024-02-02 00:00:00.000 UTC,85733.26876636712,6.590753424872157
2024-02-10 00:00:00.000 UTC,74599.3556282204,4.886456920811113
2024-09-29 00:00:00.000 UTC,46801.54787327023,0.7205101974439416
2024-03-01 00:00:00.000 UTC,174903.024603061,8.733865219010493
2024-05-07 00:00:00.000 UTC,119315.56120649983,6.124412218097942
2024-03-22 00:00:00.000 UTC,167883.40628840952,7.134954324349299
2024-09-20 00:00:00.000 UTC,117692.48162667779,1.1424769533270909
2024-01-24 00:00:00.000 UTC,119001.78678734586,6.491951185608499
2024-07-04 00:00:00.000 UTC,95179.76504488134,1.829881431464455
2024-10-22 00:00:00.000 UTC,64661.57091702078,2.469658939621276
2024-11-03 00:00:00.000 UTC,52343.61555243142,0.8051306094954863
2024-02-06 00:00:00.000 UTC,143946.81848300653,8.20214203837174
2024-02-25 00:00:00.000 UTC,66729.60195432403,3.0017796779834702
2024-12-05 00:00:00.000 UTC,287650.8416640182,2.8182295885228026
2024-07-23 00:00:00.000 UTC,77318.829498381,0.8914781706017229
2024-03-28 00:00:00.000 UTC,159996.64048390175,4.960904109788513
2024-06-02 00:00:00.000 UTC,54226.02616750801,3.2687258101690913
2024-05-06 00:00:00.000 UTC,82739.48860246335,4.97897558454901
2024-04-11 00:00:00.000 UTC,120505.89089635594,15.447970980545195
2024-12-04 00:00:00.000 UTC,163871.88623871072,2.2706812101686866
2024-08-05 00:00:00.000 UTC,133588.49460454902,0.9016178659200662
2023-12-23 00:00:00.000 UTC,32750.29356564944,14.604773177992104
2024-11-08 00:00:00.000 UTC,146096.8348040737,1.2192779969598035
2024-04-24 00:00:00.000 UTC,85232.82387721002,28.04818850575124
2024-08-23 00:00:00.000 UTC,69225.5119998789,0.7583179380031703
2024-02-27 00:00:00.000 UTC,181705.05646174843,7.020849713096051
2024-02-13 00:00:00.000 UTC,170198.49985059316,7.51766802740073
2024-10-20 00:00:00.000 UTC,32659.828513645156,1.190280048478367
2024-06-18 00:00:00.000 UTC,86842.14489847771,3.942724665062812
2024-01-12 00:00:00.000 UTC,174021.02824012673,12.925858378214924
2024-08-22 00:00:00.000 UTC,58481.84176953663,7.656593877054669
2024-10-01 00:00:00.000 UTC,89563.87088663148,0.7855259393143601
2024-05-17 00:00:00.000 UTC,96294.92082645428,2.4996280466006136
2024-09-04 00:00:00.000 UTC,74324.90454865286,0.615063657453113
2024-05-30 00:00:00.000 UTC,95494.85570464967,5.005137171689318
2023-12-16 00:00:00.000 UTC,37307.934422291044,37.157837845884956
2024-03-03 00:00:00.000 UTC,102926.00146343137,7.454218642428365
2024-12-07 00:00:00.000 UTC,99798.17122690802,4.169124039000112
2024-01-31 00:00:00.000 UTC,131805.42046701832,4.814632575329998
2024-07-07 00:00:00.000 UTC,45469.14255397671,1.0501749509828802
2024-08-11 00:00:00.000 UTC,54825.338350583595,0.6175765273466696
2024-06-05 00:00:00.000 UTC,126279.8938063508,7.142041357265131
2024-10-06 00:00:00.000 UTC,47243.13524575956,0.8189967831845087
2024-11-18 00:00:00.000 UTC,120141.87645942792,2.3683494538091496
2024-04-26 00:00:00.000 UTC,112959.58687199885,13.934434341351105
2024-08-03 00:00:00.000 UTC,56941.12037991812,1.0012542443177572
2024-03-30 00:00:00.000 UTC,74523.3592258814,4.273334225211416
2024-08-16 00:00:00.000 UTC,71276.24304612343,0.9029707444795122
2024-11-02 00:00:00.000 UTC,40834.94956204432,0.9086139243219381
2024-10-09 00:00:00.000 UTC,93592.19926181417,1.7545288408401318
2024-07-03 00:00:00.000 UTC,82070.01922347286,1.797482275288242
2024-06-01 00:00:00.000 UTC,39698.694519483666,4.046239867459131
2024-10-21 00:00:00.000 UTC,53870.66908434676,1.4292714654427396
2024-08-30 00:00:00.000 UTC,78806.22484578085,0.8743145964543799
2024-04-23 00:00:00.000 UTC,52690.04061836262,31.45709064885237
2024-07-29 00:00:00.000 UTC,74434.50942716387,0.9025086478592955
2023-12-30 00:00:00.000 UTC,49212.86454755523,20.875385337872633
2024-05-12 00:00:00.000 UTC,54213.64177423177,2.393648443733988
2024-09-25 00:00:00.000 UTC,103447.74785184814,0.8420184250168514
2024-08-24 00:00:00.000 UTC,45387.63012524426,0.605720562916999
2024-08-18 00:00:00.000 UTC,35061.9275937932,0.5601459434903376
2024-01-25 00:00:00.000 UTC,118837.80757260192,7.535940515856307
2024-11-29 00:00:00.000 UTC,199538.9738090054,3.699796409718756
2024-08-04 00:00:00.000 UTC,67801.70516018734,0.833834047624705
2024-04-18 00:00:00.000 UTC,147751.14863635533,16.149691275320404
2024-02-20 00:00:00.000 UTC,130639.88680824614,4.158059393991511
2024-01-11 00:00:00.000 UTC,119528.01037598374,10.509620206618308
2024-02-26 00:00:00.000 UTC,142803.44667493468,4.723254232537571
2024-06-07 00:00:00.000 UTC,182149.85639915703,83.70026012627265
2024-09-19 00:00:00.000 UTC,120803.33386133146,1.366663903086208
2024-01-04 00:00:00.000 UTC,95118.8163833032,11.510632182520318
2024-11-20 00:00:00.000 UTC,141918.84863799575,2.9867259305639347
2024-04-02 00:00:00.000 UTC,202409.70977273112,4.177766728153001
2024-09-07 00:00:00.000 UTC,31908.169563199972,0.45506328705718324
2024-10-03 00:00:00.000 UTC,92473.52340612361,0.7973527280571201
2024-09-28 00:00:00.000 UTC,59929.49536880464,1.3033859892926374
2024-06-16 00:00:00.000 UTC,65474.40113168132,5.3240081579951495
2023-12-22 00:00:00.000 UTC,59043.23703405119,22.756387579065738
2024-08-19 00:00:00.000 UTC,90163.07587386186,0.9410511637711148
2023-12-19 00:00:00.000 UTC,47665.17350889403,28.124033282378228
2024-06-15 00:00:00.000 UTC,69350.28285922657,6.583923945775121
2024-02-11 00:00:00.000 UTC,93000.70744330737,4.184275979815941
2024-08-06 00:00:00.000 UTC,112710.58355113298,0.9451317642274227
2024-09-14 00:00:00.000 UTC,63112.63719197352,0.6201792599286957
2024-05-20 00:00:00.000 UTC,86954.77066978619,1.9060336706603618
2024-06-21 00:00:00.000 UTC,74829.83904780417,2.988054049319093
2024-05-01 00:00:00.000 UTC,107870.24204249427,4.601897397824191
2024-09-01 00:00:00.000 UTC,73250.0126875205,0.577873935030533
2024-04-10 00:00:00.000 UTC,100870.27681075997,9.103854615778818
2024-03-08 00:00:00.000 UTC,190861.80563805558,7.6286561995140305
2024-03-09 00:00:00.000 UTC,129364.25322995093,7.756161786547532
2024-10-04 00:00:00.000 UTC,88089.61874495176,0.7847911292328118
2024-05-21 00:00:00.000 UTC,127450.39872335935,3.6973674282314
2024-08-09 00:00:00.000 UTC,136768.9494364407,1.3191644718323536
2024-11-01 00:00:00.000 UTC,99077.21252618644,1.0579568618001927
2024-11-17 00:00:00.000 UTC,67202.76387441484,1.4306759766508674
2024-06-12 00:00:00.000 UTC,66648.76900993423,4.601755890183555
2024-06-19 00:00:00.000 UTC,62648.73155675259,3.3327406340254564
2024-10-27 00:00:00.000 UTC,30152.81682001609,0.7926772501119106
2024-12-13 00:00:00.000 UTC,141800.68080950514,2.768789806920497
2024-09-30 00:00:00.000 UTC,106354.30814074667,0.79045781734448
2024-03-31 00:00:00.000 UTC,100708.8309352415,6.186750175069017
2024-03-17 00:00:00.000 UTC,125636.1569311064,4.679005909088455
2024-12-14 00:00:00.000 UTC,84468.19109856858,2.3523264847652587
2024-04-03 00:00:00.000 UTC,161249.34782085678,4.8894842750109015
2024-05-18 00:00:00.000 UTC,88792.61712537166,2.974978037336072
2024-01-13 00:00:00.000 UTC,46706.088268715226,8.333622299255941
2024-10-07 00:00:00.000 UTC,88229.90293609051,1.121220308283993
2024-02-15 00:00:00.000 UTC,167855.6393701291,6.621143628091117
2024-08-07 00:00:00.000 UTC,139066.56817168646,1.1670650530138786
2024-10-26 00:00:00.000 UTC,39887.234489494804,1.1808440384250503
2024-09-05 00:00:00.000 UTC,66508.5736489307,0.8465468847748049
2024-02-12 00:00:00.000 UTC,115664.17428890934,7.9930786842167105
2024-11-11 00:00:00.000 UTC,216607.73621712113,2.7361239291874573
2024-10-13 00:00:00.000 UTC,35044.505706992604,2.390986098639372
2024-05-23 00:00:00.000 UTC,60092.01805459921,2.7662965900907497
2024-06-22 00:00:00.000 UTC,33958.291748309384,1.9631093391456005
2024-01-21 00:00:00.000 UTC,39624.08528149734,4.979120888169163
2024-01-07 00:00:00.000 UTC,72676.12898980227,9.657056629038527
2024-10-19 00:00:00.000 UTC,35301.05136100047,1.4479977403297517
2024-04-13 00:00:00.000 UTC,84088.06207979772,13.867873922436962
2024-07-01 00:00:00.000 UTC,68674.90868673549,1.8960219809533538
2024-09-03 00:00:00.000 UTC,98778.2982577768,0.8524483824500095
2024-07-20 00:00:00.000 UTC,55182.54638728887,1.0001881992326693
2024-05-27 00:00:00.000 UTC,72019.60622383733,2.776430469004037
2024-05-08 00:00:00.000 UTC,92091.69025338702,4.1818442559900495
2024-11-24 00:00:00.000 UTC,119109.66721737682,1.97533508470461
2024-03-06 00:00:00.000 UTC,245482.88333940253,11.65686334417769
2024-07-08 00:00:00.000 UTC,88718.84520034178,1.4027327417017723
2024-04-08 00:00:00.000 UTC,153359.16685539056,5.168794066420334
2024-08-02 00:00:00.000 UTC,174375.46869946545,1.3649513930438297
2024-09-17 00:00:00.000 UTC,93376.55029530771,0.908002199044475
2024-07-25 00:00:00.000 UTC,67535.64226037616,0.9592171899905062
2024-05-03 00:00:00.000 UTC,94637.63000075634,4.68022383025322
2024-02-09 00:00:00.000 UTC,146266.6532739291,7.659778242036742
2024-02-22 00:00:00.000 UTC,129416.12050563935,3.992399905573479
2024-03-12 00:00:00.000 UTC,289985.26793797954,8.095020868344218
2024-11-13 00:00:00.000 UTC,190760.11818745162,3.5775270294244157
2024-08-21 00:00:00.000 UTC,68010.42540111698,0.7382586021578725
2024-01-26 00:00:00.000 UTC,88702.988361511,4.585778580100587
2024-03-11 00:00:00.000 UTC,244667.51052842924,7.393649980839867
2024-07-17 00:00:00.000 UTC,87606.87101343887,1.4822008274292409
2024-02-05 00:00:00.000 UTC,129010.63618286596,9.85714396533152
2024-04-09 00:00:00.000 UTC,129482.27364249503,7.308470541492982
2024-12-10 00:00:00.000 UTC,184104.55798294663,3.482001543487943
2024-01-22 00:00:00.000 UTC,98126.7464652866,6.772513534986846
2024-11-05 00:00:00.000 UTC,108717.67597030806,0.9639066401221319
2024-02-08 00:00:00.000 UTC,151176.3050774284,8.340741670599932
2023-12-24 00:00:00.000 UTC,33641.60715650994,10.825859331016174
2023-12-25 00:00:00.000 UTC,39153.36964722545,13.68205829173734
2023-12-27 00:00:00.000 UTC,60511.935785445334,21.118967767688936
2024-03-25 00:00:00.000 UTC,269503.6195647859,5.998879973785875
2024-06-13 00:00:00.000 UTC,53473.50253444338,5.303113582414339
2024-04-12 00:00:00.000 UTC,123922.16561940832,24.39340770842557
2024-08-13 00:00:00.000 UTC,92430.54612138764,0.8306596268689795
2024-07-12 00:00:00.000 UTC,64436.63663886994,1.0748700762994587
2024-09-02 00:00:00.000 UTC,56110.76966387157,0.5872616229837324
2023-12-21 00:00:00.000 UTC,55081.481758335154,30.17559125895954
2024-07-15 00:00:00.000 UTC,108102.91270356702,1.5026417141548627
2024-03-14 00:00:00.000 UTC,279638.69383314793,7.394303317357273
2024-10-30 00:00:00.000 UTC,96849.59294794963,0.9936844231138499
2024-05-22 00:00:00.000 UTC,91789.6060438521,2.5469016392925465
2024-11-23 00:00:00.000 UTC,159098.53607350588,3.0503888940289134
2024-06-03 00:00:00.000 UTC,81440.50600722483,3.9203146890644343
2024-10-29 00:00:00.000 UTC,112876.65289452265,1.3366693000174412
2024-09-21 00:00:00.000 UTC,47090.99298544938,0.6881223563848539
2024-08-31 00:00:00.000 UTC,34272.02437482248,0.5329320314124976
2024-03-13 00:00:00.000 UTC,303378.3664290673,6.646571010266242
2024-07-11 00:00:00.000 UTC,71940.26708138839,1.1201644493933949
2024-06-06 00:00:00.000 UTC,89747.40989308315,7.625114548037518
2024-06-17 00:00:00.000 UTC,113906.03874695009,4.110867250288309
2024-10-16 00:00:00.000 UTC,66851.38714434298,4.847174711882009
2024-05-05 00:00:00.000 UTC,45198.20326248215,12.659695585673237
2024-03-02 00:00:00.000 UTC,109245.94781627545,7.682980073641909
2024-08-20 00:00:00.000 UTC,69577.722918031,0.8355022214782261
2024-11-27 00:00:00.000 UTC,157757.44195542054,2.0398695841599173
2024-06-28 00:00:00.000 UTC,79336.22915146012,1.8752847623572433
2024-07-30 00:00:00.000 UTC,94570.98736313767,0.9447857313748891
2024-03-15 00:00:00.000 UTC,257297.9822942399,8.278328715499686
2024-01-08 00:00:00.000 UTC,91846.68866821242,13.535493875407864
2023-12-26 00:00:00.000 UTC,61240.42395051507,12.969235996448765
2024-07-24 00:00:00.000 UTC,82594.6190628606,1.1351620954202
2024-11-22 00:00:00.000 UTC,196324.06080174967,3.4383962553243967
2024-01-27 00:00:00.000 UTC,45160.936814775276,4.075626144218233
2024-04-30 00:00:00.000 UTC,118127.75529749968,5.630255430912955
2023-12-28 00:00:00.000 UTC,72108.21026090131,23.89241315609768
2024-09-27 00:00:00.000 UTC,117341.6352237845,1.6085807326160344
2024-04-27 00:00:00.000 UTC,77559.0143538917,8.79205571709246
2024-10-10 00:00:00.000 UTC,52111.10909007059,2.049155707647614
2024-04-16 00:00:00.000 UTC,142663.57275002036,13.154323939199081
2024-04-19 00:00:00.000 UTC,131713.7684862836,18.973868643987135
2024-03-24 00:00:00.000 UTC,101173.5848316708,4.19409127540006
2024-01-17 00:00:00.000 UTC,115330.41612708334,9.952301459294691
2024-07-31 00:00:00.000 UTC,117084.15860870937,1.2451773676472528
2024-02-07 00:00:00.000 UTC,85539.84464714774,7.3948453421844205
2024-04-04 00:00:00.000 UTC,180567.77691191938,4.813735140701574
2024-04-05 00:00:00.000 UTC,186477.0407804534,4.017099631569987
2024-09-26 00:00:00.000 UTC,113917.06443356833,1.1548450321230188
2024-11-04 00:00:00.000 UTC,97513.0471374019,0.9436193483271104
2024-10-28 00:00:00.000 UTC,62762.793713084284,0.7421535192579403
2024-05-19 00:00:00.000 UTC,56232.61325827501,1.6984354834957012
2024-04-17 00:00:00.000 UTC,161818.8593876214,19.469601660768706
2024-08-25 00:00:00.000 UTC,45057.02315478326,0.6390684248699093
2024-11-16 00:00:00.000 UTC,79344.06150746054,2.7576440210787023
2023-12-17 00:00:00.000 UTC,29899.9872076755,37.438625638171345
2024-07-05 00:00:00.000 UTC,112081.94360371167,1.6742490136020454
2024-03-21 00:00:00.000 UTC,177392.76452893205,7.754993780350148
2024-01-18 00:00:00.000 UTC,99197.94104763806,10.594087562809172
2024-07-10 00:00:00.000 UTC,77709.3089651355,1.4859409348158341
2024-12-11 00:00:00.000 UTC,176439.81445508858,3.88940899681174
2024-05-14 00:00:00.000 UTC,101736.07845660216,3.200832951296718
2024-03-10 00:00:00.000 UTC,136563.60817755378,6.888904847251151
2024-10-23 00:00:00.000 UTC,53192.05464005968,2.385815576600044
2024-12-06 00:00:00.000 UTC,252640.33741087606,3.3891015212603794
2024-08-17 00:00:00.000 UTC,34209.647214370576,0.6116122850499858
2024-06-08 00:00:00.000 UTC,69416.20808633613,21.18078260338727
2024-01-06 00:00:00.000 UTC,64685.22348427257,10.030200236394538
2024-02-01 00:00:00.000 UTC,100674.15915779007,5.8719411616151085
2024-03-04 00:00:00.000 UTC,220654.9861998508,14.983140342757233
2024-03-07 00:00:00.000 UTC,190764.76553401627,7.9921636350528225
2024-08-27 00:00:00.000 UTC,102100.24064069048,0.7193640629655295
2024-06-09 00:00:00.000 UTC,37511.70295122704,6.661463586096977
2024-06-14 00:00:00.000 UTC,80289.6854337455,5.7730434853237265
2024-06-04 00:00:00.000 UTC,94987.9051529767,3.9041850169457453
2024-08-26 00:00:00.000 UTC,81908.800889961,0.9017092596910269
2024-05-26 00:00:00.000 UTC,41315.560426240474,1.5771623525086216
2024-03-20 00:00:00.000 UTC,195948.61170057455,5.8744210129029515
2023-12-20 00:00:00.000 UTC,60720.46737568716,31.64214752680928
2024-08-12 00:00:00.000 UTC,109374.18519451207,1.086054456814103
2024-08-01 00:00:00.000 UTC,92912.64298195003,1.1111745204253374
2024-09-22 00:00:00.000 UTC,41070.174464777425,0.5306380594939156
2024-05-13 00:00:00.000 UTC,86782.19323515656,2.9728594525947845
2024-02-23 00:00:00.000 UTC,100000.64564723114,3.8514364887301094
2024-12-16 00:00:00.000 UTC,235539.64637718626,3.1649453935811183
2024-06-10 00:00:00.000 UTC,71887.62679237082,6.956298273658745
2024-11-14 00:00:00.000 UTC,188613.80349605306,4.40224157270301
2024-12-02 00:00:00.000 UTC,284777.464305703,5.911984008766713
2024-11-19 00:00:00.000 UTC,107056.23023368283,2.7718645932057937
2024-07-06 00:00:00.000 UTC,46749.18707778634,1.3460271300833166
2024-05-31 00:00:00.000 UTC,82470.72477053267,6.720142506516828
2024-02-14 00:00:00.000 UTC,211012.59310706324,9.285403659042661
2024-06-27 00:00:00.000 UTC,182443.75462898976,2.677053307280977
2024-09-18 00:00:00.000 UTC,91563.37153557263,0.7799621462000408
2024-07-09 00:00:00.000 UTC,72415.72891825347,1.1610487959887141
2024-03-29 00:00:00.000 UTC,143974.72570012792,4.572298208404616
2024-10-15 00:00:00.000 UTC,85395.48854093057,2.6351788617822915
2024-04-06 00:00:00.000 UTC,94058.43154986102,2.819956781486429
2024-10-24 00:00:00.000 UTC,57668.85428656314,4.7043341966254495
2024-03-16 00:00:00.000 UTC,121537.9692480549,7.335496134091231
2024-07-02 00:00:00.000 UTC,66941.59454412677,1.8186961459697368
2024-01-30 00:00:00.000 UTC,93893.77620413559,4.282784065717129
2024-02-18 00:00:00.000 UTC,86830.57437065624,3.726092376725597
2023-12-29 00:00:00.000 UTC,59476.3398739974,15.461225740468125
2024-11-28 00:00:00.000 UTC,108409.57829752081,2.5075642043545376
2024-05-04 00:00:00.000 UTC,43602.77792013804,4.411807414251113
2024-11-09 00:00:00.000 UTC,72920.92396528792,1.746429446832085
2024-04-29 00:00:00.000 UTC,120302.55611640723,7.078809115936543
2024-02-17 00:00:00.000 UTC,88253.4196616135,4.561259985779402
2024-09-13 00:00:00.000 UTC,162482.54361990813,1.0503020711639954
2024-11-15 00:00:00.000 UTC,147276.6702422636,6.572809644133766
2024-01-16 00:00:00.000 UTC,84236.14081991212,11.360412064242725
2024-07-16 00:00:00.000 UTC,137684.8278713566,1.4937200574821006
2024-07-21 00:00:00.000 UTC,36862.15191314424,0.7715348087458899
2024-11-26 00:00:00.000 UTC,189310.89733082705,3.369976652991552
2024-05-09 00:00:00.000 UTC,83569.42644785774,3.650633581438448
2024-10-18 00:00:00.000 UTC,94393.20238231728,3.6036100597707086
2024-09-08 00:00:00.000 UTC,32362.416288423025,0.37815021571884333
2024-01-03 00:00:00.000 UTC,75176.08624341286,12.793827883341704
